"appTitle","appId","appGenre","userName","date","score","reviewTitle","text","replyDate","replyText"
"Messenger – Text and Video Chat for Free","com.facebook.orca","COMMUNICATION","_by_worst_battery","Alaa Ayshoa","June 19, 2019",1,"برمامج سخيف وادخل رقم هاتفي ويقلي الرقم مستغدم من قبل ونطالب فصله عن الفيس بوك","e7769a779f93b92518871407e35f93e9","5d0aa2df2ed3c17d3809579a"
"Messenger – Text and Video Chat for Free","com.facebook.orca","COMMUNICATION","_by_worst_battery","Asongafac Lordrick","June 19, 2019",1,"hi how madam","91778c5f556b5cf8c93838dc3d68dfb6","5d0aa2df2ed3c17d3809579b"
"Messenger – Text and Video Chat for Free","com.facebook.orca","COMMUNICATION","_by_worst_battery","T. de Blanken","June 19, 2019",2,"Lot of voice messages problem. Fix the error to shere with yourself or app settings force stop - data clean cash","ee756f73a91859d132230aaa5e420c35","5d0aa2df2ed3c17d3809579c"
"Messenger – Text and Video Chat for Free","com.facebook.orca","COMMUNICATION","_by_worst_battery","SaifAhmad Bah Ahmad Bah","June 19, 2019",4,"good ap","0cbbc6208ee5bd064d07a5692bfe3793","5d0aa2df2ed3c17d3809579d"
"Messenger – Text and Video Chat for Free","com.facebook.orca","COMMUNICATION","_by_worst_battery","Shane Cosens","June 19, 2019",5,"I love it you can talk to people in if you forgot someone number you can find there name.","0adbbc9128eae37d166a1335a84ccc77","5d0aa2df2ed3c17d3809579e"
"Messenger – Text and Video Chat for Free","com.facebook.orca","COMMUNICATION","_by_worst_battery","Clarise Joy Evangelista","June 19, 2019",5,"Like it..though its disconnecting most of the time when i needed to reply fast..","2d9663da13f85d303c6e0c3fa20c6868","5d0aa2df2ed3c17d3809579f"
"Messenger – Text and Video Chat for Free","com.facebook.orca","COMMUNICATION","_by_worst_battery","Ray Nachand","June 19, 2019",5,"its ok but glitchy","9cb2286c65eb70d85adcdf498134cc3d","5d0aa2df2ed3c17d380957a0"
"Messenger – Text and Video Chat for Free","com.facebook.orca","COMMUNICATION","_by_worst_battery","Tumaini Obed","June 19, 2019",5,"the best in video calling","cb5fa9b111a0004a5a7682179fee24a5","5d0aa2df2ed3c17d380957a1"
"Messenger – Text and Video Chat for Free","com.facebook.orca","COMMUNICATION","_by_worst_battery","Naeem Iqbal Khan","June 19, 2019",5,"very well","742d9e825dd3b2364f86091e7ed0be27","5d0aa2df2ed3c17d380957a2"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Elias Dimopoulos","June 19, 2019",5,"A+","86c42680fff9f51a8895a7a3b7188c7b","5d0aa2e32ed3c17d380957a4"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Poochie Lou","June 19, 2019",5,"awesome loving it","4823f794f0415daea3facb788bfaffba","5d0aa2e32ed3c17d380957a5"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Kamal Abdul Karim","June 19, 2019",5,"good app. works great for me","473c8cfa69e331db275cbb4f0c4282c4","5d0aa2e32ed3c17d380957a6"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","James Haydock","June 19, 2019",4,"keeps me informed and up to date !","6e988c4bad4d344c5360f0e17b153ea1","5d0aa2e32ed3c17d380957a7"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Danny Johnson","June 19, 2019",5,"I have used Outlook for several years. It is easy to use & straightforward. You don't have to be a tech genus to use this Email.","65d7906666041e2fca805090c9f153ff","5d0aa2e32ed3c17d380957a8"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Diana Torres","June 19, 2019",4,"Very helpful","4490e74b7c81a19c0c928cca8f478fce","5d0aa2e32ed3c17d380957a9"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Andrew Weiner","June 19, 2019",1,"Outlook on both android and iOS, has been loosing my login credentials. I have to reenter them every time. And now, the android version says my credentials are wrong. I am using the same as iOS..Make it work people. UPDATE..June 19th and still no response. Can i rate you -1 star ???","c54a254090ecc363edee8ff0f12d2f2d","5d0aa2e32ed3c17d380957aa"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Joe Gueret","June 19, 2019",5,"very clear and easy to use 👍","9f99d1dee00b3bbcd462e61f8c4ae9cc","5d0aa2e32ed3c17d380957ab"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Julie Inturrisi","June 19, 2019",5,"very goog","e08f077003eca572da4dff0dc8a37515","5d0aa2e32ed3c17d380957ac"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Victor Luiz","June 19, 2019",1,"Glitching all around, doesn't even download my messages anymore.","feb7c5b6c0eb53ad1eab5b60f51ed997","5d0aa2e32ed3c17d380957ad"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Neil Chaney","June 19, 2019",3,"Needs work, too slow","b37f473d57679bd3a8312090d26be7f2","5d0aa2e32ed3c17d380957ae"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","J H","June 19, 2019",2,"I have thousands of telemetry requests a day from your servers. It shreds my phone's battery life and is unnecessary. The second star rating is because the app works.","3937f304d6d491a710e691e0d55194c8","5d0aa2e32ed3c17d380957af"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Chantelle Sheoraj","June 19, 2019",4,"effective and search bar is great","32a0300d7f4d29cb0e9c649872609cda","5d0aa2e32ed3c17d380957b0"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","raidozon","June 19, 2019",5,"Great app","5c72a6a9c242597671a6ac7aae33b7a1","5d0aa2e32ed3c17d380957b1"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Juan Penn","June 19, 2019",5,"I have been able to stay connected at work.","867406c0ab8498902251a8c76516990f","5d0aa2e32ed3c17d380957b2"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Melissa Bolitho","June 19, 2019",5,"Reliable product, Good quality, Great service","f022a986fa1db8062f89f26ca79453cc","5d0aa2e32ed3c17d380957b3"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Joyce Nicholas","June 19, 2019",3,"What's with the constant adverts??","a63fe8aa444353e2cab175abc60458da","5d0aa2e32ed3c17d380957b4"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","John Hostetler","June 19, 2019",5,"it is typetacularly compositiony","dbf3611b0aab17b9271ee4dee0ff6497","5d0aa2e32ed3c17d380957b5"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Douglas King","June 19, 2019",5,"I use this app to send and receive emails from my outlook and hotmail accounts. It is fairly robust, does all the basic and intermediate functions, and was easy to understand & figure out (by an older non-techie like me). I now use my phone app more than my laptop for emails.","66dab696cc0b9b571d61814e915b4f15","5d0aa2e32ed3c17d380957b6"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Christopher Kennedy","June 19, 2019",3,"it's a good app, but it forces me to use outlook rather than the default Samsung mail app and won't sync with Samsung calendar. since it doesn't have it's own calendar widget I can't display my calendar on my desktop.","374a549981ded351d8484a9add9fdfbb","5d0aa2e32ed3c17d380957b7"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Nikola Yanev","June 19, 2019",1,"We need html signature and dark mode. Html signature is a must. It is unacceptable for me to send mail from the company mail without the proper signature. Until you add this feature, I'll be using the default Samsung mail app. Also we need dark mode and please remove this ugly icon. You will get your 5 stars back after these appears.","f35cb282d6fde848d994dad3f312b432","5d0aa2e32ed3c17d380957b8"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Billy M","June 19, 2019",2,"you can't attach more than one photo at a time! why even bother","3aeeb34adce2bb68f76e2261a0d5df10","5d0aa2e32ed3c17d380957b9"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","May Chanaston","June 19, 2019",5,"easy to use","0f367afef41bb9ec9b42e9d37d68ae81","5d0aa2e32ed3c17d380957ba"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","I 90210555","June 19, 2019",4,"Better than Samsung email, which fails to send sometimes. 5 stars if it can be hust like the desktop version w recoverable access...and outbox.","319a440d7ddfe41dd07fc1a226435ef3","5d0aa2e32ed3c17d380957bb"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Ruth Haruna","June 19, 2019",5,"great","71e1d387bdc17aba1d456ee844280082","5d0aa2e32ed3c17d380957bc"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Grace Torregoza","June 19, 2019",1,"cant even add my work email. gives error all the time.","5cfc5e4ad71046dde9dbfd0e7af1aa87","5d0aa2e32ed3c17d380957bd"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","A Google User","June 19, 2019",4,"it works.","2b1a21e186ea6d4cad413949666ea394","5d0aa2e32ed3c17d380957be"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","John Ebo","June 19, 2019",1,"very poor indeed","ffb27266446c6994e0e94a50eb4c1787","5d0aa2e32ed3c17d380957bf"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Thiago da Hora","June 19, 2019",5,"Erro no espaço de remetente Seria bom se pudesse personalizar o nome que aparecerá para o destinatário quando receber o e-mail. Agora, no espaço do remetente, aparece apenas o e-mail do usuário. Fica muito impessoal, além de feio. Parece e-mail de spam.","1e13aa5f3d1753655824d26fd2b30bd6","5d0aa2e32ed3c17d380957c0"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Monic Diotte","June 19, 2019",3,"I had 4 stars for you, but your last update is just equal to more complicated when we expect simplicity","25c617ff3cc3439ca71b94f3389aac75","5d0aa2e32ed3c17d380957c1"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Joe Carr-Archer","June 19, 2019",4,"A very simple to use, well presented app. Once I gave in to the tyrannical permissions, i was pleased...my only request is that the widget has a bit more attention given to it. Like most email apps, it offers a widget to view new emails or calendar entries for the upcoming days...I simply wish to see the month, week or day instead.","dae3d03f59781d2f3754bad94eb57030","5d0aa2e32ed3c17d380957c2"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Mathura Suresh","June 19, 2019",5,"excellent application. we can check email from anywhere we want.","f98340ca11743500cd0336916e62ca0f","5d0aa2e32ed3c17d380957c3"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Jeffrey Clapham","June 19, 2019",1,"Outlook currently not opening all of my received emails, unfortunately, it's not letting me open the most important ones.","eb00e90c6ba8fa3cec977c8557c0ad78","5d0aa2e32ed3c17d380957c4"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","A Google User","June 19, 2019",4,"good but sometime no alert sounds","5a24695f49f251550262411e83201847","5d0aa2e32ed3c17d380957c5"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Andrew McLeish","June 19, 2019",4,"like it but wish it had better spam features.","dbc1b367815976b9ee304a6a4c67985e","5d0aa2e32ed3c17d380957c6"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","martin noyoutube","June 19, 2019",3,"started off as no nonsense app that just did what it said easy to set up and controll. BUT DON'T LIKE SPAM ADVERTS WILL BE LOOKING FOR ANOTHER APP SOON","42537874a82ab70417617f01b75e9789","5d0aa2e32ed3c17d380957c7"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Anissa Walker","June 19, 2019",5,"good app","1510f19a54875e1f92051cb6eef632a8","5d0aa2e32ed3c17d380957c8"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","venkat utham","June 19, 2019",5,"loved it","79f9aa572406e7388652ecede7c389a6","5d0aa2e32ed3c17d380957c9"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Venkat Reddy","June 19, 2019",5,"bad","ed97f5d2ffe1c6f7dddff26f83748e20","5d0aa2e32ed3c17d380957ca"
"Microsoft Outlook","com.microsoft.office.outlook","PRODUCTIVITY","_by_worst_battery","Moya Carr","June 19, 2019",5,"great app","f15ddd2f2f4d81c291a577e1ff4e40dd","5d0aa2e32ed3c17d380957cb"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Ricc kline","June 19, 2019",5,"So were the heck did star wars the clone wars go? If there is a reason why it is gone let me know. Otherwise, this is staying with one star","0b1292febe522320318bf52cf154f883","5d0aa2e52ed3c17d380957cd"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Radu Ovanesian","June 19, 2019",5,"Love the app!","d2a55809139c6ece2caf5c31e7c1b0e0","5d0aa2e52ed3c17d380957ce"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","SlayerOf TheNuns","June 19, 2019",5,"Netflix and chill babe!","555c881d9ce8d34eac5211c07653f799","5d0aa2e52ed3c17d380957cf"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","SOPHIA PEREZ","June 19, 2019",5,"This is the best you can watch it morning night afternoon","592465bb3ad8093640233ac2122d905e","5d0aa2e52ed3c17d380957d0"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","A Google User","June 19, 2019",5,"😁😁😁😁😁😁😁","8d4718f65baddc3b4b18fe00fb61dd4b","5d0aa2e52ed3c17d380957d1"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Xhulio Nurja","June 19, 2019",5,"perfect","7ce0ead0f82ea20d84dbcf06ae7772ce","5d0aa2e52ed3c17d380957d2"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Anthony Askew","June 19, 2019",1,"I don't like updates","b686f528d5d2020a4a0a60ab8a02f929","5d0aa2e52ed3c17d380957d3"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Camy Muratino","June 19, 2019",1,"Pourquoi je peux pas trouver riverdale en français?","caf19b1562b83e8256961c182a6d2c9d","5d0aa2e52ed3c17d380957d4"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","khemraj meena","June 19, 2019",5,"most entertaining app","4d7da2ebee20951c8649f849e2209e39","5d0aa2e52ed3c17d380957d5"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Vinod Gaduputi","June 19, 2019",5,"Goodone","18c288c284da9405251db2362f59d6cb","5d0aa2e52ed3c17d380957d6"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Ms.Lulu Turner","June 19, 2019",5,"Awesome! love Netflix an never had an issue.","5850af681b042dde9aaf4167b6a89cf8","5d0aa2e52ed3c17d380957d7"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Debbie Campbell James","June 19, 2019",1,"WATCH THE BILLING They will RIP you off. charging the old card and the new card. They are not willing to correct the problem. They blame you and the bank. They refuse to admit that they are wrong.","bf7425510ad276fce07d34ef721d4b88","5d0aa2e52ed3c17d380957d8"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Jill Botelho","June 19, 2019",5,"i love netflixxxxxx","5e00837ba3f59e55859b73872913c85f","5d0aa2e52ed3c17d380957d9"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Happy Grump","June 19, 2019",1,"Fails to load beyond the Netflix logo!","e5e19d11ebcf6132556b80b91786a43f","5d0aa2e52ed3c17d380957da"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Jay Ellis","June 19, 2019",5,"it is SO easy to use!!! Every thing at your finger tips. Top Notch!","72083d7930021cf5c43ba4be54adcd5a","5d0aa2e52ed3c17d380957db"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Arlene Aguinaldo","June 19, 2019",5,"♥️♥️♥️","1a1bb1033ccea45a07c7bd1a9ce9245b","5d0aa2e52ed3c17d380957dc"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Michael Smith","June 19, 2019",1,"Never had a problem with it till now my show won't come on it just keeps spinning 😭😭","be070318492ab0b023e66c986eeeb0a0","5d0aa2e52ed3c17d380957dd"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Aaron King","June 19, 2019",5,"good","d98ca08c5a550a4c0c3a3a88af30cad3","5d0aa2e52ed3c17d380957de"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","gina Lilly","June 19, 2019",5,"i love you💖","c4918129b299bf8755d3134633c7f30b","5d0aa2e52ed3c17d380957df"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","top trending","June 19, 2019",5,"Good","e8760ea241473d1bdc554acd608b495d","5d0aa2e52ed3c17d380957e0"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Jyoti prakash nabajiban","June 19, 2019",1,"Netflix has turned anti Hindu... by screening Leila... remove the series or there will be campaigns against u for abusing Hindu religion using ur platform","092cd3df91146753e228715ad962a908","5d0aa2e52ed3c17d380957e1"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Pradeep Kanyal","June 19, 2019",5,"great","c5dd39a680e24c4c2a976862acae5516","5d0aa2e52ed3c17d380957e2"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Tharindu Lakshan","June 19, 2019",1,"nowwa days worst experience","1a7b5bee93631602e9604ec8779acf2b","5d0aa2e52ed3c17d380957e3"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Trey Bayles","June 19, 2019",1,"Wont open. Crashes and cant be forced stopped. Reinstallation doesnt correct issue. Fix your app or Disney don't be your only problem.","50fc763b80a7b82f94b6e82923bd1c30","5d0aa2e52ed3c17d380957e4"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Francisco Petrone Dip","June 19, 2019",3,"nose porque pero cada vez que quiero entrar a la app se queda el cartel de netflix y no me muestra las pelis ni nada","caf407c0a2bfc8e955f871b5520a13b8","5d0aa2e52ed3c17d380957e5"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","amit k","June 19, 2019",1,"Anti Hindu App. I would suggest all Hindus to uninstall this.","da0301aeddf0a016b8dec70af3df5838","5d0aa2e52ed3c17d380957e6"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","becbec191","June 19, 2019",5,"Just an awesome app Idea: Adding Live Sports Would Be Great Idea: Add Audio Books For People Who Like Reading","a404fcf6b6d0f036470b4363712a5a29","5d0aa2e52ed3c17d380957e7"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Z&M","June 19, 2019",5,"Super! I wish it was free, but their app needs to make money somehow.","253b6f131c5d6cc71993459127fcc710","5d0aa2e52ed3c17d380957e8"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","LaWanda Klaas","June 19, 2019",5,"I have had Netflix since it started love the shows but disappointed they are losing a lot of them because of Disney","c45be3011418b7bb619c701939acd8fe","5d0aa2e52ed3c17d380957e9"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Ryan Romulus","June 19, 2019",5,"i loveeeeeeee netflix!","29aa8850002db556fc79a503b224407a","5d0aa2e52ed3c17d380957ea"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Cookie Claw","June 19, 2019",5,"Amazing! i usally use it for anime but still.","526ca18113670fdec588c3312bb2af1b","5d0aa2e52ed3c17d380957eb"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","GAMER_SCP 64","June 19, 2019",4,"bring back the original Digimon please","27a74b5e011b48b54729efcc7ce177a3","5d0aa2e52ed3c17d380957ec"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Bethany Wilhite","June 19, 2019",5,"amazing, good to wach movies and tv","7ab3cacfd121c99be312d1564ef71119","5d0aa2e52ed3c17d380957ed"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Nisha Kanchan","June 19, 2019",1,"one star for Hinduphobic serials like sacred games and Leila LOSERS.","c0d56529ee1d7e00c472b676a34b0637","5d0aa2e52ed3c17d380957ee"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Dustin Frost","June 19, 2019",1,"Tired of Netflix pushing left wing movies and shows on me when there is o% on the chance they are anything like the shows i watch","d07be49141df3ffad0aea2cb43a2c0ba","5d0aa2e52ed3c17d380957ef"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Shahabuddin Shah","June 19, 2019",5,"ok","75f81a0c43b1e291350e68025b97ca2f","5d0aa2e52ed3c17d380957f0"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Charlene Cantrell","June 19, 2019",5,"great app","b33648c7b37ef00e84ff50c31aea83ad","5d0aa2e52ed3c17d380957f1"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Emanule Tavares","June 19, 2019",3,"the movies it's too dark I can't see nothing","8bd05f240c3e2ae7ee5e0462efbf157c","5d0aa2e52ed3c17d380957f2"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Christian Dominguez","June 19, 2019",5,"it good.","db66a51afc7347805148f6a01cd0403b","5d0aa2e52ed3c17d380957f3"
"Netflix","com.netflix.mediaclient","ENTERTAINMENT","_by_worst_battery","Alo 101","June 19, 2019",5,"its a very cool app to watch free movies but i would really be happy if they add more anime like my hero academia","d2aea8e5a37e90a3301bbd9511928af7","5d0aa2e52ed3c17d380957f4"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","James Austin","June 19, 2019",4,"8 I'm","038e139035fe2f5490d9a4d5dfcfb73f","5d0aa2e72ed3c17d380957f6"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Cristine Ladringan","June 19, 2019",5,"It's very good to use..","e7c111c3838e89c87cdd0580c5fbb225","5d0aa2e72ed3c17d380957f7"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Josh Sunil","June 19, 2019",4,"Well I think the iPhone version is a bit better","a23be97d9efe6538b4a1d76086658f51","5d0aa2e72ed3c17d380957f8"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Gwen 176","June 19, 2019",4,"its preety good i like it 👍","37cd98e7b9f706a7f396b412326eb8a8","5d0aa2e72ed3c17d380957f9"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","queen_lauren09 COLLINS","June 19, 2019",5,"good","42b47100f47027e39a4014edcca508c3","5d0aa2e72ed3c17d380957fa"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Taylor Fortner","June 19, 2019",3,"p h","1f3c8a1c0306b31af4f37f7c2bb7e767","5d0aa2e72ed3c17d380957fb"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Mike Ferguson","June 19, 2019",5,"Good","be66b403d13d8e6d117f1882eb2bcd69","5d0aa2e72ed3c17d380957fc"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Sadaf Billa","June 19, 2019",5,"BEST","73db90c9ff80329c7268008dc6136b84","5d0aa2e72ed3c17d380957fd"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Aquanite","June 19, 2019",3,"Good","e01158d6d70a9435baf212e11f15fea4","5d0aa2e72ed3c17d380957fe"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Ben Cook","June 19, 2019",1,"When are you going to start making Snapchat work on andriod and not just Apple. The app is glitchy and slow and feels pathetic compared to Apple's version","3e3c97b8c5dacee99f5cccc30461fbcc","5d0aa2e72ed3c17d380957ff"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Tyler Rocha","June 19, 2019",1,"constantly crashes","5845e98aa9f5fc31bbdfa7cf20429be9","5d0aa2e72ed3c17d38095800"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Saja Thamer","June 19, 2019",5,"كيوتـ","6447b8800f299419ffe63d67235060c5","5d0aa2e72ed3c17d38095801"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Adriana Counts","June 19, 2019",5,"well, a lot of people use snapchat, and some people say that sc it not working for them but its never given me problems, and its a great way to interact with you friends or even family, it does take a quite of bit of storage, but I 10/10 recomend it","b91ae9c055ea2c0d5c5c0129e4df3e19","5d0aa2e72ed3c17d38095802"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Thokozile Masango","June 19, 2019",5,"💖💖💖","6b6f1f78a514c57ae04b804ac718af5c","5d0aa2e72ed3c17d38095803"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Patricia Love Love","June 19, 2019",1,"OMFG IT TAKES FOREVER AND IT WAS A 96 PECENT OF DOWNLOADING AND I GOT TO FOR I QISH I CAN GIVE IT A 0000000😤😤😤😤😤😤🤬😡","ce5e9a685fb12e96c86798094eab4ac5","5d0aa2e72ed3c17d38095804"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Suzain Sadhwani","June 19, 2019",4,"good❤","509efa759ec525bc7037ec200f424254","5d0aa2e72ed3c17d38095805"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Tahir Khan","June 19, 2019",5,"nice","5190e533aafc1027ac7ad17b5157b1ee","5d0aa2e72ed3c17d38095806"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Vinayak Deokule","June 19, 2019",5,"best app","36da6230262a00328435841558914070","5d0aa2e72ed3c17d38095807"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Jaylo Studios","June 19, 2019",3,"i uninstalled Snapchat because it kept on kicking me off and now I can't install it","fa69c8ba9e4635781bddc067b6ee4f55","5d0aa2e72ed3c17d38095808"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Fatima Aden","June 19, 2019",5,"AMAZING EVERY ONE SHOULD TRY IT OUT EVEN MY MUM WHO IS 71 HAS SNAPCHAT","ff40a814f42136efb6b64bb374e6ec10","5d0aa2e72ed3c17d38095809"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","A Google User","June 19, 2019",4,"Exciting","5c29722dd74850d547d4cb42dbf0633c","5d0aa2e72ed3c17d3809580a"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","Ntando Msibi","June 19, 2019",5,"I love this app it is so amazing, it has amazing pic.","4b0dd3d94bb0bc952859b91e9869b3dd","5d0aa2e72ed3c17d3809580b"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","BTS Forlife","June 19, 2019",5,"YASSSSSSSS","cd6cf7372764f9713149e7e67fef7f4f","5d0aa2e72ed3c17d3809580c"
"Snapchat","com.snapchat.android","SOCIAL","_by_worst_battery","A Google User","June 19, 2019",5,"astig","37a6f3d8df00b83f4effea674f73244f","5d0aa2e72ed3c17d3809580d"
